ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
25_300_3014_4_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e,0.03849
25_300_3014_4_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.03796
25_300_3014_4_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00022
25_300_3014_4_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.0003
25_300_3010_9_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Diesel,miles,kg CO2e,0.23363
25_300_3010_9_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Diesel,miles,kg CO2e of CO2 per unit,0.23092
25_300_3010_9_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
25_300_3010_9_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3011_9_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Petrol,miles,kg CO2e,0.25948
25_300_3011_9_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Petrol,miles,kg CO2e of CO2 per unit,0.25839
25_300_3011_9_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3011_9_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3250_9_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Hybrid,miles,kg CO2e,
25_300_3250_9_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Hybrid,miles,kg CO2e of CO2 per unit,
25_300_3250_9_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Hybrid,miles,kg CO2e of CH4 per unit,
25_300_3250_9_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Hybrid,miles,kg CO2e of N2O per unit,
25_300_3251_9_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,CNG,miles,kg CO2e,
25_300_3251_9_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,CNG,miles,kg CO2e of CO2 per unit,
25_300_3251_9_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,CNG,miles,kg CO2e of CH4 per unit,
25_300_3251_9_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,CNG,miles,kg CO2e of N2O per unit,
25_300_3252_9_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,LPG,miles,kg CO2e,
25_300_3252_9_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,LPG,miles,kg CO2e of CO2 per unit,
25_300_3252_9_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,LPG,miles,kg CO2e of CH4 per unit,
25_300_3252_9_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,LPG,miles,kg CO2e of N2O per unit,
25_300_3012_9_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Unknown,miles,kg CO2e,0.249
25_300_3012_9_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Unknown,miles,kg CO2e of CO2 per unit,0.24711
25_300_3012_9_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Unknown,miles,kg CO2e of CH4 per unit,0.00029
25_300_3012_9_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Unknown,miles,kg CO2e of N2O per unit,0.0016
25_300_3013_9_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.13643
25_300_3013_9_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.1354
25_300_3013_9_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00054
25_300_3013_9_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00049
25_300_3014_9_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e,0.06192
25_300_3014_9_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.06108
25_300_3014_9_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00036
25_300_3014_9_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00048
25_300_3015_4_1,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,km,kg CO2e,0.16194
25_300_3015_4_2,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,km,kg CO2e of CO2 per unit,0.16026
25_300_3015_4_3,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,km,kg CO2e of CH4 per unit,0.000005
25_300_3015_4_4,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3016_4_1,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,km,kg CO2e,0.18535
25_300_3016_4_2,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,km,kg CO2e of CO2 per unit,0.18467
25_300_3016_4_3,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3016_4_4,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3253_4_1,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Hybrid,km,kg CO2e,
25_300_3253_4_2,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Hybrid,km,kg CO2e of CO2 per unit,
25_300_3253_4_3,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Hybrid,km,kg CO2e of CH4 per unit,
25_300_3253_4_4,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Hybrid,km,kg CO2e of N2O per unit,
25_300_3254_4_1,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,CNG,km,kg CO2e,
25_300_3254_4_2,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,CNG,km,kg CO2e of CO2 per unit,
25_300_3254_4_3,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,CNG,km,kg CO2e of CH4 per unit,
25_300_3254_4_4,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,CNG,km,kg CO2e of N2O per unit,
25_300_3255_4_1,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,LPG,km,kg CO2e,
25_300_3255_4_2,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,LPG,km,kg CO2e of CO2 per unit,
